30.0849	-94.1451
40.9147	-74.1624
37.3057	-120.4778
38.2705	-104.6112
32.3184	-95.3062
33.8346	-118.3417
29.9977	-90.178
32.5992	-114.5488
33.68	-112.4524
38.9478	-92.3256
33.9508	-83.3689
38.7703	-121.3196
39.9197	-104.9438
25.9773	-80.3351
34.1597	-118.139
32.7623	-96.5889
34.9334	-120.4432
38.8832	-94.8198
29.5799	-90.7058
18.4054	-65.9792
32.989	-96.8999
39.0876	-108.5673
38.3484	-81.6323
33.8038	-117.8218
33.8841	-117.9279
40.4151	-104.7706
32.3265	-106.7892
30.1995	-85.6004
26.1917	-97.6976
40.6889	-112.0115
37.0551	-76.363
42.4934	-83.027
34.7849	-82.3005
40.4757	-88.9703
26.2702	-80.2591
30.5254	-97.666
46.5923	-120.5496
42.5809	-83.0305
47.3887	-122.2129
36.0758	-79.4686
48.7543	-122.4687
37.3645	-121.968
42.7274	-87.8135
35.5956	-77.3768
41.1035	-73.5583
40.6657	-74.1912
36.3406	-82.3803
37.4003	-79.1909
34.2663	-118.749
35.3493	-94.3695
42.5864	-87.8765
42.4614	-83.6526
40.0249	-105.2523
29.5585	-95.3215
37.8723	-122.276
32.9717	-96.7093
40.5698	-122.365
39.8321	-105.1511
37.077	-113.577
45.7891	-108.5524
39.1357	-121.6381
44.0151	-92.4778
34.0326	-118.1691
42.5209	-71.7717
36.5224	-82.5453
46.7756	-92.1392
26.612	-81.6388
34.9416	-81.0244
37.0047	-121.5855
42.3759	-71.1185
29.5935	-95.6357
29.4128	-94.9658
41.6559	-91.5303
43.4199	-83.9501
39.7575	-121.8152
39.161	-75.5203
35.2335	-97.3471
27.9789	-82.7622
47.7041	-116.7935
18.012	-66.6198
36.6224	-121.8191
39.0871	-94.3501
40.6024	-112.0008
32.4543	-99.7384
39.1637	-86.5257
34.0739	-118.0291
33.1247	-117.2837
32.9066	-80.0722
45.5339	-94.1718
33.4928	-117.1315
36.8278	-119.6831
43.6112	-116.3968
27.9367	-82.3
39.8837	-105.0624
33.6667	-117.9135
32.5183	-92.0774
43.0961	-75.226
26.2428	-80.1312
26.7468	-80.1316
42.492	-92.3522
47.9525	-122.1669
32.7867	-115.5586
35.6619	-105.9819
33.9379	-118.1312
42.6389	-71.3217
39.5926	-104.8674
42.0385	-88.3229
37.9477	-122.339
36.0365	-95.7809
25.9433	-80.2426
30.1738	-95.5134
44.0562	-121.3087
44.4877	-73.2314
34.001	-117.4705
33.9366	-84.3703
45.5023	-122.4413
33.0452	-96.9823
45.5272	-122.9361
34.2741	-119.2314
34.7288	-77.3941
40.2507	-75.6444
33.9566	-118.3444
28.4797	-82.53
29.4873	-95.1087
44.8199	-91.4949
37.5053	-120.8588
31.1076	-97.3894
42.4959	-96.3901
38.3756	-75.5867
26.0789	-80.287
37.6862	-122.4685
33.1088	-96.6735
39.5419	-104.9708
34.0555	-117.9112
39.5729	-119.7157
37.5521	-122.3122
33.9069	-118.0829
39.2004	-76.859
34.1174	-117.3894
37.7927	-121.2264
32.8017	-116.9605
34.1879	-118.3235
40.1686	-105.1005
47.4784	-122.1919
33.1896	-117.2386
41.74	-111.8419
34.5983	-112.3176
38.359	-121.968
26.3197	-98.1596
39.965	-86.146
47.6626	-117.2346
31.4424	-100.4506
43.824	-91.2268
38.6034	-121.381
43.4872	-112.0362
42.7677	-86.0985
38.0375	-78.4855
32.5193	-94.7621
37.7269	-121.4522
26.3752	-80.108
39.9949	-105.0997
33.9072	-98.5291
35.2872	-106.6981
33.6269	-84.5802
45.4779	-122.8168
38.9597	-95.2641
46.8144	-100.7694
40.2983	-111.6992
39.5032	-84.366
33.135	-117.1744
40.571	-111.8505
47.3091	-122.3358
30.3751	-90.0904
34.3975	-117.3147
42.0821	-71.0242
33.893	-118.2275
39.9589	-85.9661
26.1547	-80.2997
36.9719	-86.4373
34.0391	-84.3513
33.6909	-117.1849
26.126	-80.2617
43.1887	-70.8845
42.2516	-71.0183
36.8468	-76.354
33.9836	-117.6654
42.4779	-70.9663
35.6689	-97.4159
36.3274	-119.6549
42.3127	-83.2129
42.3972	-83.3733
33.9448	-118.1926
39.4653	-74.9981
33.1879	-111.5472
34.1781	-79.7877
43.058	-70.7826
30.2881	-89.7826
47.6974	-122.2054
